lat,lon
40.75463324297794,-77.72682947053949
40.754206104256426,-77.72737128782141
40.75384669603999,-77.72790550477211
40.75355376737924,-77.72848500143131
40.753152741568776,-77.72906488150957
40.75278972824773,-77.72956080990333
40.7523438455559,-77.73013291876649
40.7519698334257,-77.73071277428319
40.75155473916638,-77.73131573942425
40.75123386205703,-77.73193365991393
40.75092920396112,-77.73243713108961
40.75060111910056,-77.73297887053074
40.7500587978187,-77.73400889182987
40.74968243369669,-77.7344971913447
40.74937614287836,-77.73506904324972
40.749079751080075,-77.73560317444432
40.748725350197695,-77.73611456543209
40.74831962428799,-77.73651133285634
40.748009719958134,-77.73704526498528
40.74766792419787,-77.73759453804432
40.747259472456484,-77.7381059098911
40.74690920921746,-77.73863224778727
40.746558214875606,-77.73918926825631
40.74619876424978,-77.73972298972481
40.74586577038424,-77.74028036794742
40.74554360866231,-77.74076083657947
40.74523673498198,-77.7413559164411
40.744895640741774,-77.74187482663243
40.744575800468745,-77.742446787378
40.7443065824726,-77.74297308315924
40.744010147452286,-77.74350750754333
40.74358530205054,-77.74394967676308
40.74314660203852,-77.74421696385089
40.74269708204423,-77.74456040809778
40.742330413875465,-77.74501790843209
40.74193166919677,-77.74549850858325
40.74153815240265,-77.74594860252319
40.74115058571469,-77.74633787515268
40.74064178768024,-77.74671179092637
40.74017388585352,-77.74707036210084
40.73968492283471,-77.7473677416569
40.73923325569571,-77.74761188452042
40.738723222687405,-77.74784843996203
40.73866865131315,-77.74862663421774
40.73908989753637,-77.74909212314743
40.73964639279221,-77.74974044922021
40.740203876632386,-77.75072484274486
40.740605829467185,-77.75124358984188
40.74103330162597,-77.75201393035832
40.74140012873987,-77.75249460608208
40.74182667405038,-77.75330341303442
40.742290336222865,-77.75406639327417
40.742685270080756,-77.75450125056044
40.74309857826669,-77.75492095852526
40.74358138832173,-77.7554475346705
40.744059334363214,-77.75598909106206
40.7445932649976,-77.75663770279071
40.745051917977165,-77.75723251174587
40.74554099145542,-77.75787336757706
40.746166439729116,-77.75846102727539
40.74673133554302,-77.75913242648704
40.74738099196468,-77.75833138208722
40.74775533152452,-77.75774359351554
40.74811772654353,-77.75727854965331
40.74852480140921,-77.75682830114567
40.74910177862664,-77.75624109520882
40.74950739197678,-77.75585184220488
40.74989139207201,-77.75542468022324
40.75006864962489,-77.7547913321668
40.750911544278765,-77.75476063399523
40.75158410677718,-77.75507340827608
40.75185665063067,-77.75572979580734
40.7518672623182,-77.7564164476264
40.75190806344402,-77.75734715027629
40.75191720639473,-77.75809481280884
40.75199858631201,-77.75883472986817
40.75207617900538,-77.75954451169756
40.752106369286764,-77.76035300786864
40.75200399846058,-77.76105497220802
40.75196522139023,-77.76173402894659
40.75183234930128,-77.76258092577486
40.75183373596674,-77.76327496827751
40.75179098741515,-77.76393127958988
40.75160973042752,-77.7645415052454
40.75138214989267,-77.76520532546371
40.7511678943526,-77.76587672601511
40.75099434826029,-77.7665405577982
40.75084478418201,-77.76714320096475
40.750707809060906,-77.76778411592078
40.75061945012873,-77.76846331769407
40.75050352478709,-77.76916506066448
40.75031700480176,-77.76980576119016
40.75009593681017,-77.77075962115866
40.74954087510591,-77.7717436391235
40.74931142345474,-77.77248357896352
40.74896725070135,-77.77312473632979
40.748688434620135,-77.77385706056455
40.748388477896825,-77.77471914660143
40.74810881889974,-77.77529893982862
40.74794118766891,-77.77590189534686
40.74776666879028,-77.77660374848647
40.7475798265404,-77.77744313251127
40.74738131607687,-77.77820578520638
40.74729666572445,-77.77891544121523
40.74732083376411,-77.7795944703564
40.74733966747044,-77.78049459714292
40.74714572146222,-77.78144062677819
40.74707116428772,-77.78210443460101
40.74705965170749,-77.78276828021238
40.74701559085353,-77.7836609681296
40.74693936965987,-77.78439317050908
40.74681219833286,-77.78537009819784
40.7467558290614,-77.78602577530393
40.74666633347415,-77.78693395293136
40.74662445702686,-77.78773494003134
40.746622359570424,-77.78856682643215
40.74660952232301,-77.78928390421834
40.746609900092686,-77.79019916513802
40.74654226883981,-77.7909468882617
40.74644650240728,-77.79174043429406
40.74632278788799,-77.79257203789622
40.746258237849766,-77.79356377545191
40.74626695967398,-77.79431913036584
40.746223553699494,-77.79518110848305
